name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000,19890.0,Petrol,Dealer,Automatic,First Owner
Maruti Swift ZXI BSIV,2016.0,670000,7104.0,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Ertiga VXI,2015.0,625000,11918.0,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai Grand i10 Magna AT,2017.0,520000,10510.0,Petrol,Dealer,Automatic,First Owner
Chevrolet Beat LT Option,2016.0,239000,41000.0,Petrol,Dealer,Manual,First Owner
Toyota Fortuner 4x2 AT,2017.0,2600000,47162.0,Diesel,Trustmark Dealer,Automatic,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000,45974.0,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai i10 Magna,2012.0,229999,49824.0,Petrol,Dealer,Manual,First Owner
Audi A6 2.0 TDI Premium Plus,2013.0,1300000,58500.0,Diesel,Dealer,Automatic,First Owner
Hyundai Santro GS,2005.0,80000,56580.0,Petrol,Dealer,Manual,First Owner
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000,52000.0,Diesel,Dealer,Manual,First Owner
Hyundai Verna 1.6 VTVT SX,2015.0,760000,,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Swift Dzire VDI,2017.0,600000,,Diesel,Trustmark Dealer,Manual,First Owner
Maruti Ignis 1.2 Sigma BSIV,2019.0,450000,40000.0,Petrol,Individual,Manual,First Owner
Maruti Ignis 1.2 Sigma BSIV,2019.0,450000,40000.0,Petrol,Individual,Manual,First Owner
Maruti Ertiga VDI,2012.0,550000,120000.0,Diesel,Individual,Manual,Third Owner
Tata Manza Aura Safire BS IV,2013.0,200000,60000.0,Petrol,Individual,Manual,First Owner
Tata Indica GLS BS IV,2008.0,80000,90000.0,Petrol,Individual,Manual,Second Owner
Tata New Safari DICOR 2.2 EX 4x2,2010.0,300000,250000.0,Diesel,Individual,Manual,Second Owner
Ford Aspire Titanium Plus Diesel BSIV,2019.0,675000,15000.0,Diesel,Individual,Manual,First Owner
Maruti Eeco 7 Seater Standard BSIV,2017.0,260000,30000.0,Petrol,Individual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Asta,2019.0,500000,15000.0,Petrol,Individual,Manual,First Owner
Hyundai EON Sportz,2012.0,150000,55766.0,Petrol,Individual,Manual,Second Owner
Maruti Alto LXi,2006.0,100000,80000.0,Petrol,Individual,Manual,First Owner
Maruti Wagon R LXI,2001.0,70000,117000.0,Petrol,Individual,Manual,Second Owner
Maruti Alto LX,2004.0,100000,70000.0,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 VX (Diesel) 7 Seater,2012.0,730000,110000.0,Diesel,Individual,Manual,Second Owner
Nissan Terrano XL 85 PS,2016.0,525000,100000.0,Diesel,Individual,Manual,Second Owner
Nissan Terrano XL 85 PS,2016.0,525000,105000.0,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 V Diesel 7-seater,2009.0,550000,182000.0,Diesel,Individual,Manual,Third Owner
Toyota Corolla Altis Diesel D4DJ,2012.0,420000,95000.0,Diesel,Individual,Manual,Second Owner
Honda Amaze SX i-VTEC,2015.0,500000,70000.0,Petrol,Individual,Manual,First Owner
Maruti Wagon R LXI Minor,2009.0,165000,76000.0,Petrol,Individual,Manual,Second Owner
Hyundai Verna 1.6 SX,2014.0,650000,70000.0,Diesel,Individual,Manual,Second Owner
Chevrolet Beat Diesel LT,2013.0,195000,46000.0,Diesel,Individual,Manual,First Owner
Maruti Zen LX,1999.0,75000,70000.0,Petrol,Individual,Manual,First Owner
Hyundai Accent CRDi,2005.0,100000,,Diesel,Individual,Manual,Second Owner
Toyota Innova Crysta 2.4 VX MT BSIV,2017.0,1770000,25000.0,Diesel,Individual,Manual,First Owner
Maruti Esteem Lxi - BSIII,2006.0,90000,90000.0,Petrol,Individual,Manual,First Owner
Hyundai Xcent 1.1 CRDi Base,2016.0,515000,50000.0,Diesel,Individual,Manual,First Owner
Honda Jazz 1.5 VX i DTEC,2017.0,700000,24585.0,Diesel,Dealer,Manual,Test Drive Car
Maruti Zen LX,2001.0,62000,70000.0,Petrol,Individual,Manual,First Owner
Toyota Etios GD SP,2011.0,220000,110000.0,Diesel,Individual,Manual,Third Owner
Hyundai Santro Magna CNG BSIV,2019.0,520000,10000.0,CNG,Individual,Manual,First Owner
Fiat Linea Emotion,2010.0,170000,100000.0,Petrol,Individual,Manual,First Owner
Ford Figo Diesel Titanium,2011.0,190000,110000.0,Diesel,Individual,Manual,Second Owner
Ford Figo Diesel Titanium,2011.0,150000,100000.0,Diesel,Individual,Manual,Second Owner
Maruti Zen Estilo LXI BS IV,2009.0,125000,65000.0,Petrol,Individual,Manual,First Owner
Honda Amaze EX i-Dtech,2015.0,290000,40000.0,Diesel,Individual,Manual,Third Owner
Maruti Celerio X ZXI BSIV,2019.0,490000,13900.0,Petrol,Individual,Manual,First Owner
Tata Tigor 1.2 Revotron XZ Option,2017.0,434999,17563.0,Petrol,Individual,Manual,First Owner
Tata Zest Revotron 1.2T XE,2016.0,380000,15000.0,Petrol,Individual,Manual,First Owner
Volkswagen Polo Diesel Trendline 1.2L,2012.0,200000,,Diesel,Individual,Manual,Second Owner
Ford Figo 1.5D Trend MT,2016.0,495000,40000.0,Diesel,Individual,Manual,First Owner
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,894999,173000.0,Diesel,Individual,Manual,Third Owner
Mahindra XUV500 W6 2WD,,600000,151000.0,Diesel,Individual,Manual,Second Owner
Honda Brio S MT,2015.0,300000,,Petrol,Individual,Manual,First Owner
Honda Amaze E i-VTEC,2017.0,430000,15000.0,Petrol,Individual,Manual,First Owner
Honda Amaze E i-DTEC,2017.0,370000,,Diesel,Individual,Manual,First Owner
Maruti Baleno Zeta 1.2,2019.0,750000,11000.0,Petrol,Individual,Manual,First Owner
Maruti Alto K10 LXI CNG Optional,2016.0,300000,50000.0,CNG,Individual,Manual,First Owner
BMW X1 sDrive20d,2012.0,700000,120000.0,Diesel,Individual,Automatic,Second Owner
Maruti Wagon R LXI DUO BSIII,2007.0,100000,70000.0,LPG,Individual,Manual,Third Owner
Hyundai Grand i10 Sportz,2015.0,300000,90000.0,Petrol,Individual,Manual,First Owner
Tata Indica Vista Quadrajet VX,2012.0,130000,185000.0,Diesel,Individual,Manual,Second Owner
Hyundai i20 Asta Option 1.4 CRDi,2016.0,650000,40000.0,Diesel,Individual,Manual,First Owner
Maruti Swift VDI BSIV,2017.0,509999,25000.0,Diesel,Individual,Manual,First Owner
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,1000000,117780.0,Diesel,Individual,Manual,Second Owner
Hyundai Verna CRDi SX,2010.0,280000,120000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift DDiS VDI,2017.0,600000,120000.0,Diesel,Individual,Manual,First Owner
Skoda Rapid 1.6 TDI Ambition,2013.0,210000,120000.0,Diesel,Individual,Manual,Third Owner
Audi Q3 2.0 TDI Quattro Premium Plus,2014.0,1150000,110000.0,Diesel,Individual,Automatic,Second Owner
Hyundai EON Magna Plus,2018.0,229999,30000.0,Petrol,Individual,Manual,First Owner
Hyundai EON Magna Plus,2018.0,245000,30000.0,Petrol,Individual,Manual,First Owner
Mahindra Scorpio S4 4WD,2015.0,600000,60000.0,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 Sportz,2016.0,375000,25000.0,Petrol,Individual,Manual,First Owner
Mahindra Scorpio 1.99 S10,2015.0,150000,55000.0,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W10 2WD,2018.0,1450000,20000.0,Diesel,Individual,Manual,
Maruti Ertiga VDI,2014.0,500000,100000.0,Diesel,Individual,Manual,Second Owner
Maruti Alto LXi,2007.0,75000,40000.0,Petrol,Individual,Manual,Second Owner
Hyundai Sonata AT Leather,2006.0,225000,80000.0,Petrol,Individual,Automatic,Third Owner
Hyundai Sonata 2.4L AT,2006.0,275000,80000.0,Petrol,Individual,Automatic,Fourth & Above Owner
Mahindra Bolero Power Plus SLX,2018.0,620000,35000.0,Diesel,Individual,Manual,First Owner
Nissan X-Trail SLX MT,2010.0,600000,110000.0,Diesel,Individual,Manual,Second Owner
Mahindra Xylo E8 ABS Airbag BSIV,2011.0,275000,160000.0,Diesel,Individual,Manual,First Owner
Tata Indigo TDI,2013.0,125000,125000.0,Diesel,Individual,Manual,
Tata Indigo GLS,2011.0,80000,62000.0,Petrol,Individual,Manual,Second Owner
Nissan Micra Diesel XV,2011.0,199000,120000.0,Diesel,Individual,Manual,Second Owner
Nissan Micra XL,2016.0,440000,33000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift Dzire LDI,2013.0,250000,80000.0,Diesel,Individual,Manual,Fourth & Above Owner
Hyundai i20 1.4 Sportz,2017.0,700000,35000.0,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 CRDi Asta Option,2015.0,450000,50000.0,Diesel,Individual,Manual,First Owner
Maruti Alto 800 Std Optional,2019.0,240000,5000.0,Petrol,Individual,Manual,First Owner
Hyundai Xcent 1.2 Kappa SX,2016.0,350000,12000.0,Petrol,Individual,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000,81595.0,Diesel,Dealer,Manual,First Owner
Hyundai Getz GLS ABS,2005.0,71000,22000.0,Petrol,Individual,Manual,First Owner
Maruti Swift VXI Optional,2015.0,400000,40000.0,Petrol,Individual,Manual,First Owner
Maruti Alto LXi BSIII,2008.0,130000,40000.0,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio 2.6 CRDe SLE,2013.0,300000,,Diesel,Individual,Manual,Second Owner
Nissan Kicks XL D BSIV,2019.0,1100000,4000.0,Diesel,Individual,Manual,First Owner
BMW 3 Series 320d Luxury Line,2015.0,2200000,24000.0,Diesel,Individual,Automatic,First Owner
Honda Amaze VX i-VTEC,2018.0,800000,13500.0,Petrol,Dealer,Manual,First Owner
Maruti Ritz VDI (ABS) BS IV,2013.0,490000,40000.0,Diesel,Individual,Manual,First Owner
Honda Jazz 1.2 VX i VTEC,2018.0,836000,9700.0,Petrol,Dealer,Manual,First Owner
Volkswagen Polo Petrol Comfortline 1.2L,2012.0,375000,62000.0,Petrol,Individual,Manual,Second Owner
Honda BR-V i-DTEC VX MT,2016.0,1249000,24000.0,Diesel,Dealer,Manual,First Owner
Honda WR-V i-DTEC VX,2019.0,1240000,13000.0,Diesel,Dealer,Manual,First Owner
Tata Nano Std BSII,2009.0,35000,50000.0,Petrol,Individual,Manual,Third Owner
Honda BR-V i-VTEC VX MT,2017.0,1068000,36000.0,Petrol,Dealer,Manual,First Owner
Honda BR-V i-DTEC VX MT,2017.0,1189000,40000.0,Diesel,Dealer,Manual,
Hyundai Elite i20 Petrol Asta Option,2018.0,700000,27000.0,Petrol,,Manual,First Owner
Maruti Alto K10 VXI,2016.0,350000,40000.0,Petrol,Individual,Manual,First Owner
Hyundai i10 Magna 1.2,2009.0,254999,80000.0,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio 2.6 CRDe,2005.0,229999,221000.0,Diesel,Individual,Manual,Third Owner
Hyundai i20 Asta Option 1.4 CRDi,2016.0,750000,80000.0,Diesel,Individual,Manual,First Owner
Maruti Ritz VDi,2012.0,325000,119000.0,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 G4 Diesel 7-seater,2009.0,760000,190000.0,Diesel,Individual,Manual,Second Owner
Maruti Celerio ZXI AT,2017.0,509999,25000.0,Petrol,Individual,Automatic,First Owner
Nissan Micra XL,2013.0,363000,28740.0,Petrol,Individual,Manual,First Owner
Maruti Alto K10 LXI,2010.0,229999,48500.0,Petrol,Individual,Manual,First Owner
Nissan Sunny XL,2012.0,290000,110000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift VXI,2018.0,550000,30000.0,Petrol,Individual,Manual,First Owner
Tata Indica Vista TDI LX,2011.0,125000,120000.0,Diesel,Individual,Manual,Second Owner
Volvo XC60 D5 Inscription,2014.0,2000000,130000.0,Diesel,Individual,Automatic,
Toyota Innova 2.5 G4 Diesel 7-seater,2008.0,350000,140000.0,Diesel,Individual,Manual,Second Owner
Hyundai Verna 1.6 SX CRDi (O),2011.0,390000,90000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI Minor ABS,2010.0,260000,50000.0,Petrol,Individual,Manual,First Owner
Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008.0,150000,50000.0,Petrol,Individual,Manual,Second Owner
Maruti Esteem Vxi - BSIII,2006.0,85000,60000.0,Petrol,Individual,Manual,Second Owner
Maruti Alto 800 LXI,2015.0,280000,15000.0,Petrol,Individual,Manual,Second Owner
Maruti Celerio VXI,2015.0,220000,45000.0,Petrol,Individual,Manual,First Owner
Hyundai Santro Xing XG,2005.0,140000,80000.0,Petrol,Individual,Manual,Third Owner
Maruti Wagon R AMT VXI Option,2018.0,370000,15000.0,Petrol,Individual,Automatic,First Owner
Maruti Swift Dzire VDI,2019.0,650000,20000.0,Diesel,Individual,Manual,First Owner
Maruti Alto 800 LX,2017.0,280000,37000.0,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire VDI,2016.0,540000,80000.0,Diesel,Individual,Manual,First Owner
Ambassador Classic 2000 Dsz,2002.0,50000,120000.0,Diesel,Individual,Manual,Fourth & Above Owner
Maruti Ciaz Sigma BSIV,2018.0,800000,20000.0,Petrol,Individual,Manual,First Owner
Ford Figo 1.5D Titanium MT,2016.0,515000,25000.0,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Magna,2010.0,220000,96000.0,Petrol,Individual,Manual,Third Owner
Hyundai i20 Asta (o),2014.0,525000,54000.0,Petrol,Dealer,Manual,Second Owner
Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2013.0,165000,53000.0,Petrol,Dealer,Manual,First Owner
Fiat Linea 1.3 Emotion,2010.0,221000,65000.0,Diesel,Dealer,Manual,
Chevrolet Beat LT,2015.0,245000,43000.0,Petrol,Dealer,Manual,First Owner
Ford Figo 1.2P Titanium Plus MT,2012.0,260000,,Petrol,Dealer,Manual,First Owner
Skoda Superb Elegance 2.0 TDI CR AT,2011.0,550000,73000.0,Diesel,Dealer,Automatic,First Owner
Hyundai Grand i10 1.2 Kappa Era,2015.0,434999,29000.0,Petrol,Dealer,Manual,First Owner
Tata Safari Storme EX,2013.0,450000,95000.0,Diesel,Dealer,Manual,First Owner
Chevrolet Sail 1.2 Base,2014.0,290000,25000.0,Petrol,Individual,Manual,First Owner
Volkswagen Vento 1.0 TSI Highline Plus,2011.0,305000,53000.0,Petrol,Dealer,Manual,Second Owner
Ford Classic 1.6 Duratec LXI,2011.0,265000,20000.0,Petrol,Dealer,Manual,First Owner
Honda Brio 1.2 S MT,2014.0,325000,57000.0,Petrol,Dealer,Manual,First Owner
Chevrolet Cruze LTZ,2014.0,550000,52000.0,Diesel,Dealer,Manual,First Owner
Maruti Zen Estilo LXI BSIII,2008.0,105000,40000.0,Petrol,Individual,Manual,
Honda Brio 1.2 S MT,2012.0,275000,47000.0,Petrol,Dealer,Manual,First Owner
Honda City 1.5 V MT,2012.0,434999,47000.0,Petrol,Dealer,Manual,Second Owner
Hyundai Verna 1.6 CRDi SX,2016.0,690000,73000.0,Diesel,Dealer,Manual,
Honda Brio V MT,2012.0,249000,42000.0,Petrol,Dealer,Manual,Second Owner
Hyundai EON D Lite Plus,2012.0,204999,60000.0,Petrol,Dealer,Manual,Third Owner
Chevrolet Beat Diesel LT,2012.0,200000,50000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI Optional,2015.0,190000,120000.0,Petrol,Individual,Manual,First Owner
Maruti Alto LXi,2012.0,150000,50000.0,Petrol,Individual,Manual,First Owner
Maruti Zen LX,1999.0,70000,70000.0,Petrol,Individual,Manual,Fourth & Above Owner
Mahindra Bolero Power Plus SLX,2018.0,900000,25000.0,Diesel,Individual,Manual,First Owner
Maruti Ertiga ZXI AT Petrol,2019.0,950000,11000.0,Petrol,Individual,Automatic,First Owner
Maruti Swift Dzire VXI,2013.0,475000,80000.0,Petrol,Individual,Manual,First Owner
Maruti 800 Std,1998.0,55000,80000.0,Petrol,Individual,Manual,Fourth & Above Owner
Ford Fiesta Titanium 1.5 TDCi,2013.0,450000,75000.0,Diesel,Individual,Manual,Second Owner
BMW 5 Series 525d Sedan,2009.0,1200000,45000.0,Diesel,Individual,Automatic,Third Owner
Mahindra Bolero SLX,,300000,100000.0,Diesel,Individual,Manual,Second Owner
Honda City i DTEC E,2014.0,350000,60000.0,Diesel,Individual,Manual,Second Owner
Tata Indica Vista Quadrajet LS,2011.0,229999,160000.0,Diesel,Individual,Manual,Second Owner
Hyundai Creta 1.6 Gamma SX Plus,2015.0,821000,50000.0,Petrol,Individual,Manual,First Owner
Maruti Alto K10 VXI,2014.0,200000,80000.0,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio 1.99 S10,2017.0,1000000,60000.0,Diesel,Individual,Manual,Second Owner
Maruti Alto 800 VXI,2016.0,220000,60000.0,Petrol,Individual,Manual,Second Owner
Ford Figo Aspire 1.5 TDCi Trend,2015.0,459999,148620.0,Diesel,Dealer,Manual,First Owner
Maruti SX4 ZDI,2012.0,310000,70000.0,Diesel,Individual,Manual,Second Owner
Hyundai Elite i20 Diesel Asta Option,2018.0,815000,42000.0,Diesel,Individual,Manual,First Owner
Hyundai Verna 1.6 CRDI SX Option,2017.0,1200000,40000.0,Diesel,Individual,Manual,First Owner
Chevrolet Optra Magnum 2.0 LT,2011.0,170000,,Diesel,Individual,Manual,Second Owner
Maruti S-Cross Alpha DDiS 200 SH,2017.0,1000000,30000.0,Diesel,Individual,Manual,First Owner
Hyundai Santro Xing GLS,2010.0,155000,90000.0,Petrol,Individual,Manual,Fourth & Above Owner
Mahindra TUV 300 T6 Plus,2017.0,400000,120000.0,Diesel,Individual,Manual,First Owner
Mahindra Quanto C4,2016.0,400000,80000.0,Diesel,Individual,Manual,Second Owner
Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010.0,250000,80000.0,Diesel,Individual,Manual,Second Owner
Tata Indigo GLX,2008.0,150000,50000.0,Petrol,Individual,Manual,Third Owner
Hyundai Santro LP zipPlus,2002.0,80000,70000.0,Petrol,Individual,Manual,Second Owner
Maruti SX4 ZXI AT,2009.0,130000,120000.0,,Individual,Automatic,Second Owner
Volkswagen Vento 1.5 TDI Comfortline AT,2014.0,325000,70000.0,Diesel,Individual,Automatic,First Owner
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,735000,55300.0,Diesel,Dealer,Automatic,First Owner
Tata Indica Vista Quadrajet 90 VX,2012.0,285000,74300.0,Diesel,Dealer,Manual,First Owner
Honda City VX MT,2010.0,350000,48781.0,Petrol,Dealer,Manual,First Owner
Volkswagen Jetta 1.9 Highline TDI,2010.0,290000,87620.0,Diesel,Dealer,Automatic,First Owner
Volkswagen Vento 1.5 TDI Highline Plus AT,2017.0,890000,40219.0,Diesel,Dealer,Automatic,First Owner
Honda Jazz VX,2011.0,385000,11473.0,Petrol,Dealer,Manual,First Owner
Maruti Eeco 5 Seater AC BSIV,2017.0,425000,8352.0,Petrol,Dealer,Manual,First Owner
Maruti Wagon R VXI AMT1.2BSIV,2017.0,525000,9745.0,Petrol,Dealer,Automatic,First Owner
Hyundai Grand i10 Asta,2017.0,550000,9748.0,Petrol,Dealer,Manual,First Owner
Volkswagen Polo 1.0 MPI Trendline,2012.0,271000,49000.0,Petrol,Dealer,Manual,First Owner
Hyundai Creta 1.6 CRDi SX Option,2018.0,1490000,20694.0,Diesel,Dealer,Manual,First Owner
Hyundai Grand i10 Asta Option,2015.0,490000,,Petrol,Dealer,Manual,First Owner
Hyundai EON Era Plus,2014.0,260000,37605.0,Petrol,Dealer,Manual,First Owner
Hyundai Xcent 1.1 CRDi SX Option,2014.0,455000,55850.0,Diesel,Dealer,Manual,First Owner
Tata Nano Lx BSIV,2010.0,75000,58850.0,Petrol,Dealer,Manual,First Owner
Toyota Etios Cross 1.2L G,2015.0,421000,23839.0,Petrol,Dealer,Manual,First Owner
Maruti Swift DDiS LDI,2016.0,550000,54000.0,Diesel,Dealer,Manual,First Owner
Hyundai i10 Sportz 1.2 AT,2013.0,330000,38000.0,Petrol,Dealer,Automatic,First Owner
Volkswagen Vento 1.5 TDI Comfortline,2012.0,390000,45454.0,Diesel,Dealer,Manual,First Owner
Skoda Rapid 1.5 TDI AT Ambition,2015.0,599000,46957.0,Diesel,Dealer,Automatic,First Owner
Hyundai Elite i20 Sportz Plus CVT BSIV,2019.0,738000,8000.0,Petrol,,Automatic,First Owner
Maruti Alto K10 VXI,2016.0,300000,30000.0,Petrol,Individual,Manual,First Owner
Tata Indica Vista Quadrajet LX,2012.0,150000,110000.0,Diesel,Individual,Manual,First Owner
Toyota Innova 2.5 G4 Diesel 7-seater,2007.0,440000,223000.0,Diesel,,Manual,Fourth & Above Owner
Volkswagen Vento IPL II Diesel Trendline,2011.0,280000,110000.0,Diesel,Individual,Manual,First Owner
Hyundai Santro GS,2006.0,100000,120000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift VXi BSIV,2008.0,150000,100000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2014.0,380000,100000.0,Diesel,Individual,Manual,Second Owner
Maruti Alto LX,2006.0,90000,60000.0,,Individual,Manual,Second Owner
Mahindra Scorpio VLS 2.2 mHawk,2008.0,300000,270000.0,Diesel,Individual,Manual,Third Owner
Skoda Fabia 1.2 TDI Active,2011.0,275000,60000.0,Diesel,Individual,Manual,Second Owner
Maruti Zen Estilo Sports,2009.0,180000,41090.0,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2012.0,225000,296823.0,Diesel,Individual,Manual,First Owner
Maruti Alto 800 LXI,2014.0,200000,40000.0,Petrol,Individual,Manual,First Owner
Toyota Corolla Altis G,2011.0,500000,40000.0,Petrol,Individual,Manual,Second Owner
Ford Fiesta 1.6 Duratec S,2010.0,300000,70000.0,Petrol,Individual,Manual,Second Owner
Hyundai Verna 1.6 CRDi SX,2015.0,765000,80000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2017.0,650000,90000.0,Diesel,,Manual,First Owner
Maruti Wagon R VXI Plus Optional,2017.0,380000,19000.0,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire VDI,2014.0,480000,110000.0,Diesel,Individual,Manual,Second Owner
Mahindra Jeep MM 540,1996.0,200000,60000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI Plus Optional,2017.0,380000,19000.0,Petrol,Individual,Manual,First Owner
Maruti Zen Estilo LXI Green (CNG),2010.0,145000,68000.0,CNG,Individual,Manual,Second Owner
Maruti Ritz VDi,2011.0,280000,120000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2014.0,254999,30000.0,Diesel,Individual,Manual,First Owner
Tata Bolt Revotron XE,2016.0,300000,90000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift VDI BSIV,2015.0,480000,140000.0,Diesel,Individual,Manual,Third Owner
Skoda Rapid Monte Carlo 1.6 MPI AT BSIV,,850000,44500.0,Petrol,Individual,Automatic,First Owner
Hyundai i20 Asta 1.4 CRDi,2014.0,350000,52000.0,Diesel,Individual,Manual,Second Owner
Hyundai i20 Active 1.2 SX,2016.0,650000,26000.0,Petrol,Individual,Manual,First Owner
Hyundai i20 Active 1.2 SX,2016.0,650000,26000.0,Petrol,Individual,Manual,First Owner
Tata New Safari 4X2,2007.0,550000,80000.0,Petrol,Individual,Manual,Second Owner
Maruti Celerio VXI,2015.0,300000,35000.0,Petrol,Individual,Manual,First Owner
Maruti Swift 1.3 VXi,2008.0,150000,60000.0,Petrol,Individual,Manual,Second Owner
Hyundai Grand i10 Sportz,2014.0,300000,,Petrol,Individual,Manual,First Owner
Hyundai Santro Xing XG,2004.0,80000,58000.0,Petrol,Individual,Manual,First Owner
Tata Manza Club Class Quadrajet90 LS,2014.0,200000,100000.0,Diesel,Individual,Manual,First Owner
Hyundai EON Magna Plus,2016.0,220000,43700.0,Petrol,Individual,Manual,First Owner
Tata Indica GLS BS IV,2009.0,68000,120000.0,Petrol,Individual,Manual,Second Owner
Tata Manza ELAN Quadrajet BS IV,2011.0,180000,80000.0,Diesel,Individual,Manual,Third Owner
Hyundai EON Era Plus,2017.0,290000,20000.0,,Individual,Manual,First Owner
Maruti Eeco 5 Seater AC BSIV,2018.0,300000,25000.0,Petrol,Individual,Manual,First Owner
